storm_id,valid_time,forecast_time,ai-wind,wind_truth,ai-lat,lat_truth,ai-long,long_truth,lat_valid,long_valid
AMANDA:CRISTOBAL-2020-3,2020-06-05 00:00:00,2020-06-08 00:00:00,34.262149930000300,45.0,29.232428977137800,29.8,-75.0312757882476,-89.8,17.7000,-90.5000
AMANDA:CRISTOBAL-2020-3,2020-06-05 00:00:00,2020-06-09 00:00:00,32.9974365234375,25.0,35.23748907336000,34.1,-67.00175023376940,-92.0,17.7000,-90.5000
AMANDA:CRISTOBAL-2020-3,2020-06-05 00:00:00,2020-06-10 00:00:00,31.508288383483900,30.0,41.731286795473100,42.6,-59.8261751525104,-90.8,17.7000,-90.5000
AMANDA:CRISTOBAL-2020-3,2020-06-05 03:00:00,2020-06-06 03:00:00,38.02562490105630,40.0,21.965230453155900,22.7408,-83.22289363741880,-90.1109,17.9533,-90.3375
AMANDA:CRISTOBAL-2020-3,2020-06-05 03:00:00,2020-06-07 03:00:00,34.934777319431300,45.0,25.782181191441400,26.2392,-81.66064250051980,-90.1266,17.9533,-90.3375
AMANDA:CRISTOBAL-2020-3,2020-06-05 03:00:00,2020-06-08 03:00:00,32.093249559402500,40.0,31.294395528048300,30.0651,-73.48144559502600,-90.1208,17.9533,-90.3375
AMANDA:CRISTOBAL-2020-3,2020-06-05 03:00:00,2020-06-09 03:00:00,29.120478630065900,25.0,37.928212044036400,34.7653,-65.14043265998370,-92.2251,17.9533,-90.3375
AMANDA:CRISTOBAL-2020-3,2020-06-05 03:00:00,2020-06-10 03:00:00,25.46409845352170,30.0,44.835710460817800,43.7126,-58.11965160757300,-90.07800000000000,17.9533,-90.3375
AMANDA:CRISTOBAL-2020-3,2020-06-05 06:00:00,2020-06-06 06:00:00,36.751452684402500,40.0,22.811905224004400,23.1667,-83.14977441608910,-90.1667,18.3667,-90.2000
AMANDA:CRISTOBAL-2020-3,2020-06-05 06:00:00,2020-06-07 06:00:00,32.02726274728780,45.0,26.77433534989360,26.8333,-81.03080192267900,-90.0667,18.3667,-90.2000
AMANDA:CRISTOBAL-2020-3,2020-06-05 06:00:00,2020-06-08 06:00:00,27.694705724716200,35.0,32.668955370622900,30.4,-72.62933558136230,-90.6,18.3667,-90.2000
AMANDA:CRISTOBAL-2020-3,2020-06-05 06:00:00,2020-06-09 06:00:00,22.728123664856000,25.0,39.58256834561830,35.7,-64.48081274017690,-92.4,18.3667,-90.2000
AMANDA:CRISTOBAL-2020-3,2020-06-05 06:00:00,2020-06-10 06:00:00,17.904188632965100,30.0,46.57019617710110,44.7,-57.59907860338690,-89.2,18.3667,-90.2000
AMANDA:CRISTOBAL-2020-3,2020-06-05 09:00:00,2020-06-06 09:00:00,36.169330179691300,42.0,23.740097261035400,23.4883,-82.9196643871069,-90.1386,18.9050,-90.0807
AMANDA:CRISTOBAL-2020-3,2020-06-05 09:00:00,2020-06-07 09:00:00,30.756312310695600,45.0,28.187919157052000,27.5517,-80.62471099674700,-89.9786,18.9050,-90.0807
AMANDA:CRISTOBAL-2020-3,2020-06-05 09:00:00,2020-06-08 09:00:00,25.23206055164340,32.0,34.37094548857210,31.0429,-72.34011893868450,-91.131,18.9050,-90.0807
AMANDA:CRISTOBAL-2020-3,2020-06-05 09:00:00,2020-06-09 09:00:00,19.98200833797460,25.0,41.3311453144908,37.0617,-64.29966678380970,-92.3005,18.9050,-90.0807
AMANDA:CRISTOBAL-2020-3,2020-06-05 12:00:00,2020-06-06 12:00:00,36.06730252504350,45.0,25.490117502108200,23.8,-82.8651679480076,-90.1,19.5333,-89.9667
AMANDA:CRISTOBAL-2020-3,2020-06-05 12:00:00,2020-06-07 12:00:00,29.707846641540500,45.0,30.589546655434400,28.2,-80.46001301944260,-89.9,19.5333,-89.9667
AMANDA:CRISTOBAL-2020-3,2020-06-05 12:00:00,2020-06-08 12:00:00,23.8040292263031,30.0,36.85335344926120,31.8,-72.13082768589260,-91.6,19.5333,-89.9667
AMANDA:CRISTOBAL-2020-3,2020-06-05 12:00:00,2020-06-09 12:00:00,18.509894013404800,25.0,43.475234092485900,38.4333,-64.20458369866010,-92.0667,19.5333,-89.9667
AMANDA:CRISTOBAL-2020-3,2020-06-05 15:00:00,2020-06-06 15:00:00,36.522307991981500,45.0,27.387808096545900,24.2225,-82.95197485148910,-90.1473,20.1492,-89.7938
AMANDA:CRISTOBAL-2020-3,2020-06-05 15:00:00,2020-06-07 15:00:00,29.72029745578770,45.0,33.00463224899770,28.5658,-80.47355942964560,-89.8756,20.1492,-89.7938
AMANDA:CRISTOBAL-2020-3,2020-06-05 15:00:00,2020-06-08 15:00:00,23.187307119369500,30.0,39.19019898849730,32.518,-72.1803026920557,-91.8565,20.1492,-89.7938
AMANDA:CRISTOBAL-2020-3,2020-06-05 15:00:00,2020-06-09 15:00:00,17.654993534088100,25.0,45.386678748190400,39.2839,-64.37962592199450,-91.8657,20.1492,-89.7938
AMANDA:CRISTOBAL-2020-3,2020-06-05 18:00:00,2020-06-06 18:00:00,37.32867568731310,45.0,29.09963393369320,24.7,-82.98093246161940,-90.2,20.8000,-89.7000
AMANDA:CRISTOBAL-2020-3,2020-06-05 18:00:00,2020-06-07 18:00:00,30.105924904346500,45.0,35.023477202367800,28.8667,-80.44350617706780,-89.8667,20.8000,-89.7000
AMANDA:CRISTOBAL-2020-3,2020-06-05 18:00:00,2020-06-08 18:00:00,23.015390038490300,30.0,41.02702907719610,33.1667,-72.19948585301640,-91.9667,20.8000,-89.7000
AMANDA:CRISTOBAL-2020-3,2020-06-05 18:00:00,2020-06-09 18:00:00,17.434451580047600,25.0,46.79952983510500,40.1,-64.12195844486360,-91.6,20.8000,-89.7000
AMANDA:CRISTOBAL-2020-3,2020-06-05 21:00:00,2020-06-06 21:00:00,38.22096839547160,45.0,30.44756382905840,25.1825,-83.06399094939230,-90.1984,21.5225,-89.8168
AMANDA:CRISTOBAL-2020-3,2020-06-05 21:00:00,2020-06-07 21:00:00,30.875500738620800,45.0,36.447652006173100,29.3382,-80.49461522877220,-89.7716,21.5225,-89.8168
AMANDA:CRISTOBAL-2020-3,2020-06-05 21:00:00,2020-06-08 21:00:00,23.882685899734500,27.0,42.13078578503130,33.6157,-71.93091375112530,-91.9821,21.5225,-89.8168
AMANDA:CRISTOBAL-2020-3,2020-06-05 21:00:00,2020-06-09 21:00:00,18.152310848236100,27.0,47.6290438233614,41.3168,-63.915961967855700,-91.28300000000000,21.5225,-89.8168
AMANDA:CRISTOBAL-2020-3,2020-06-06 00:00:00,2020-06-07 00:00:00,39.361269772052800,45.0,31.328689480102100,25.7,-83.11277372300630,-90.1667,22.2000,-90.0000
AMANDA:CRISTOBAL-2020-3,2020-06-06 00:00:00,2020-06-08 00:00:00,32.51879632472990,45.0,37.44852919135090,29.8,-80.05640847980980,-89.8,22.2000,-90.0000
AMANDA:CRISTOBAL-2020-3,2020-06-06 00:00:00,2020-06-09 00:00:00,25.621976852417000,25.0,43.295515395712900,34.1,-71.26969510376450,-92.0,22.2000,-90.0000
AMANDA:CRISTOBAL-2020-3,2020-06-06 00:00:00,2020-06-10 00:00:00,19.83242154121400,30.0,48.81677556042670,42.6,-63.289178358018400,-90.8,22.2000,-90.0000
AMANDA:CRISTOBAL-2020-3,2020-06-06 03:00:00,2020-06-07 03:00:00,41.03945106267930,45.0,31.83282667647000,26.2392,-83.09971705555920,-90.1266,22.7408,-90.1109
AMANDA:CRISTOBAL-2020-3,2020-06-06 03:00:00,2020-06-08 03:00:00,34.446302354335800,40.0,38.16932367436890,30.0651,-79.75287157058720,-90.1208,22.7408,-90.1109
AMANDA:CRISTOBAL-2020-3,2020-06-06 03:00:00,2020-06-09 03:00:00,27.262914776802100,25.0,44.07133390214440,34.7653,-70.85727519452570,-92.2251,22.7408,-90.1109
AMANDA:CRISTOBAL-2020-3,2020-06-06 03:00:00,2020-06-10 03:00:00,21.638123989105200,30.0,49.60461316792970,43.7126,-61.93974948778750,-90.07800000000000,22.7408,-90.1109
AMANDA:CRISTOBAL-2020-3,2020-06-06 06:00:00,2020-06-07 06:00:00,41.81090757250790,45.0,32.1378887607038,26.8333,-83.45012171864510,-90.0667,23.1667,-90.1667
AMANDA:CRISTOBAL-2020-3,2020-06-06 06:00:00,2020-06-08 06:00:00,35.27649164199830,35.0,38.42941135891680,30.4,-80.20502656996250,-90.6,23.1667,-90.1667
AMANDA:CRISTOBAL-2020-3,2020-06-06 06:00:00,2020-06-09 06:00:00,28.20602774620060,25.0,44.21401833537820,35.7,-70.51305039435630,-92.4,23.1667,-90.1667
AMANDA:CRISTOBAL-2020-3,2020-06-06 06:00:00,2020-06-10 06:00:00,21.349246501922600,30.0,49.848719461679500,44.7,-61.29168953761460,-89.2,23.1667,-90.1667
AMANDA:CRISTOBAL-2020-3,2020-06-06 09:00:00,2020-06-07 09:00:00,42.045789286494300,45.0,32.168143417400100,27.5517,-83.88695656001570,-89.9786,23.4883,-90.1386
AMANDA:CRISTOBAL-2020-3,2020-06-06 09:00:00,2020-06-08 09:00:00,35.85733205080030,32.0,38.28073604317900,31.0429,-80.17998376250270,-91.131,23.4883,-90.1386
AMANDA:CRISTOBAL-2020-3,2020-06-06 09:00:00,2020-06-09 09:00:00,27.637367248535200,25.0,44.129702614569700,37.0617,-70.27113160014150,-92.3005,23.4883,-90.1386
AMANDA:CRISTOBAL-2020-3,2020-06-06 12:00:00,2020-06-07 12:00:00,43.93180802464490,45.0,31.818095265960700,28.2,-83.81943484723570,-89.9,23.8000,-90.1000
AMANDA:CRISTOBAL-2020-3,2020-06-06 12:00:00,2020-06-08 12:00:00,36.62842869758610,30.0,37.82813428180220,31.8,-79.86403689742090,-91.6,23.8000,-90.1000
AMANDA:CRISTOBAL-2020-3,2020-06-06 12:00:00,2020-06-09 12:00:00,28.97421419620510,25.0,43.58449497064350,38.4333,-69.76247409999370,-92.0667,23.8000,-90.1000
AMANDA:CRISTOBAL-2020-3,2020-06-06 15:00:00,2020-06-07 15:00:00,43.03094543516640,45.0,31.149395481050000,28.5658,-83.7528800624609,-89.8756,24.2225,-90.1473
AMANDA:CRISTOBAL-2020-3,2020-06-06 15:00:00,2020-06-08 15:00:00,36.61645621061330,30.0,36.380156181919600,32.518,-80.13490545332430,-91.8565,24.2225,-90.1473
AMANDA:CRISTOBAL-2020-3,2020-06-06 15:00:00,2020-06-09 15:00:00,30.778411030769300,25.0,41.985711843740900,39.2839,-69.83034271389250,-91.8657,24.2225,-90.1473
AMANDA:CRISTOBAL-2020-3,2020-06-06 18:00:00,2020-06-07 18:00:00,44.32079549878840,45.0,30.917246839433900,28.8667,-83.685148011446,-89.8667,24.7000,-90.2000
AMANDA:CRISTOBAL-2020-3,2020-06-06 18:00:00,2020-06-08 18:00:00,39.759631901979400,30.0,35.99595720000270,33.1667,-79.76543535590170,-91.9667,24.7000,-90.2000
AMANDA:CRISTOBAL-2020-3,2020-06-06 18:00:00,2020-06-09 18:00:00,34.48349565267560,25.0,41.765391733706,40.1,-69.25718986004590,-91.6,24.7000,-90.2000
AMANDA:CRISTOBAL-2020-3,2020-06-06 21:00:00,2020-06-07 21:00:00,46.81743521243330,45.0,31.16799272978900,29.3382,-83.5254604792595,-89.7716,25.1825,-90.1984
AMANDA:CRISTOBAL-2020-3,2020-06-06 21:00:00,2020-06-08 21:00:00,43.0903210490942,27.0,36.361999965429300,33.6157,-79.43552768290040,-91.9821,25.1825,-90.1984
AMANDA:CRISTOBAL-2020-3,2020-06-06 21:00:00,2020-06-09 21:00:00,36.9143146276474,27.0,42.11103189616200,41.3168,-69.39406825125220,-91.28300000000000,25.1825,-90.1984
AMANDA:CRISTOBAL-2020-3,2020-06-07 00:00:00,2020-06-08 00:00:00,47.11947351694110,45.0,31.739649863284800,29.8,-83.53626621365550,-89.8,25.7000,-90.1667
AMANDA:CRISTOBAL-2020-3,2020-06-07 00:00:00,2020-06-09 00:00:00,42.322610691189800,25.0,36.97193278657200,34.1,-79.75957413971430,-92.0,25.7000,-90.1667
AMANDA:CRISTOBAL-2020-3,2020-06-07 00:00:00,2020-06-10 00:00:00,36.204361617565200,30.0,42.346054636824100,42.6,-69.68045160651210,-90.8,25.7000,-90.1667
AMANDA:CRISTOBAL-2020-3,2020-06-07 03:00:00,2020-06-08 03:00:00,44.22267224639650,40.0,32.53200980146530,30.0651,-83.60876383841040,-90.1208,26.2392,-90.1266
AMANDA:CRISTOBAL-2020-3,2020-06-07 03:00:00,2020-06-09 03:00:00,39.018580466508900,25.0,37.46682852941750,34.7653,-79.99522516846660,-92.2251,26.2392,-90.1266
AMANDA:CRISTOBAL-2020-3,2020-06-07 03:00:00,2020-06-10 03:00:00,33.338963091373400,30.0,42.48989182101490,43.7126,-69.86628072798250,-90.07800000000000,26.2392,-90.1266
AMANDA:CRISTOBAL-2020-3,2020-06-07 06:00:00,2020-06-08 06:00:00,44.171767607331300,35.0,33.322231472182300,30.4,-83.39045472621920,-90.6,26.8333,-90.0667
AMANDA:CRISTOBAL-2020-3,2020-06-07 06:00:00,2020-06-09 06:00:00,39.10061404109000,25.0,38.318800159800100,35.7,-79.42567631900310,-92.4,26.8333,-90.0667
AMANDA:CRISTOBAL-2020-3,2020-06-07 06:00:00,2020-06-10 06:00:00,33.58650863170620,30.0,43.507417779123800,44.7,-68.90450600951910,-89.2,26.8333,-90.0667
AMANDA:CRISTOBAL-2020-3,2020-06-07 09:00:00,2020-06-08 09:00:00,44.47547100484370,32.0,34.10560430877210,31.0429,-82.92494795799260,-91.131,27.5517,-89.9786
AMANDA:CRISTOBAL-2020-3,2020-06-07 09:00:00,2020-06-09 09:00:00,39.38498631119730,25.0,39.33288653306960,37.0617,-78.52687121719120,-92.3005,27.5517,-89.9786
AMANDA:CRISTOBAL-2020-3,2020-06-07 12:00:00,2020-06-08 12:00:00,44.82472454197710,30.0,35.035244285011300,31.8,-82.44487134277820,-91.6,28.2000,-89.9000
AMANDA:CRISTOBAL-2020-3,2020-06-07 12:00:00,2020-06-09 12:00:00,39.03529733419420,25.0,40.39022362443210,38.4333,-78.04904239565140,-92.0667,28.2000,-89.9000
AMANDA:CRISTOBAL-2020-3,2020-06-07 15:00:00,2020-06-08 15:00:00,45.308937476947900,30.0,35.61957234501840,32.518,-82.51975489377980,-91.8565,28.5658,-89.8756
AMANDA:CRISTOBAL-2020-3,2020-06-07 15:00:00,2020-06-09 15:00:00,40.04611998796460,25.0,41.05778465940950,39.2839,-78.19343645453450,-91.8657,28.5658,-89.8756
AMANDA:CRISTOBAL-2020-3,2020-06-07 18:00:00,2020-06-08 18:00:00,45.71875758469110,30.0,36.12000938193800,33.1667,-82.60919573426250,-91.9667,28.8667,-89.8667
AMANDA:CRISTOBAL-2020-3,2020-06-07 18:00:00,2020-06-09 18:00:00,40.875374525785400,25.0,41.62362203402520,40.1,-78.38602779328820,-91.6,28.8667,-89.8667
AMANDA:CRISTOBAL-2020-3,2020-06-07 21:00:00,2020-06-08 21:00:00,45.7908583804965,27.0,36.57405791577100,33.6157,-82.61873316049580,-91.9821,29.3382,-89.7716
AMANDA:CRISTOBAL-2020-3,2020-06-07 21:00:00,2020-06-09 21:00:00,41.10476016998290,27.0,41.42426923491960,41.3168,-78.40556256443260,-91.28300000000000,29.3382,-89.7716
AMANDA:CRISTOBAL-2020-3,2020-06-08 00:00:00,2020-06-09 00:00:00,46.21086951345210,25.0,35.88316495251660,34.1,-82.88215197563170,-92.0,29.8000,-89.8000
AMANDA:CRISTOBAL-2020-3,2020-06-08 00:00:00,2020-06-10 00:00:00,42.4023163318634,30.0,39.9502087834239,42.6,-78.58274427294730,-90.8,29.8000,-89.8000
AMANDA:CRISTOBAL-2020-3,2020-06-08 03:00:00,2020-06-09 03:00:00,46.2456963211298,25.0,34.46271286536460,34.7653,-83.36533343434330,-92.2251,30.0651,-90.1208
AMANDA:CRISTOBAL-2020-3,2020-06-08 03:00:00,2020-06-10 03:00:00,44.0930737182498,30.0,38.42152411552670,43.7126,-79.37264596879480,-90.07800000000000,30.0651,-90.1208
AMANDA:CRISTOBAL-2020-3,2020-06-08 06:00:00,2020-06-09 06:00:00,44.88295138813560,25.0,34.280305972027800,35.7,-83.61211983203890,-92.4,30.4000,-90.6000
AMANDA:CRISTOBAL-2020-3,2020-06-08 06:00:00,2020-06-10 06:00:00,43.34637064486740,30.0,38.53229554858210,44.7,-79.81357455730440,-89.2,30.4000,-90.6000
AMANDA:CRISTOBAL-2020-3,2020-06-08 09:00:00,2020-06-09 09:00:00,43.32889627665280,25.0,35.099099843084800,37.0617,-83.6223196667433,-92.3005,31.0429,-91.1310
AMANDA:CRISTOBAL-2020-3,2020-06-08 12:00:00,2020-06-09 12:00:00,41.45911864936350,25.0,34.90009395823480,38.4333,-84.1660848158598,-92.0667,31.8000,-91.6000
AMANDA:CRISTOBAL-2020-3,2020-06-08 15:00:00,2020-06-09 15:00:00,38.34819629788400,25.0,33.83449315150980,39.2839,-85.48734170496470,-91.8657,32.5180,-91.8565
AMANDA:CRISTOBAL-2020-3,2020-06-08 18:00:00,2020-06-09 18:00:00,38.03992420434950,25.0,35.29605535578730,40.1,-86.14288435935980,-91.6,33.1667,-91.9667
AMANDA:CRISTOBAL-2020-3,2020-06-08 21:00:00,2020-06-09 21:00:00,38.65140974521640,27.0,37.56215527758600,41.3168,-86.27733444273470,-91.28300000000000,33.6157,-91.9821
AMANDA:CRISTOBAL-2020-3,2020-06-09 00:00:00,2020-06-10 00:00:00,39.27369341254230,30.0,38.42613823069330,42.6,-86.10277568340300,-90.8,34.1000,-92.0000
AMANDA:CRISTOBAL-2020-3,2020-06-09 03:00:00,2020-06-10 03:00:00,41.23092368245130,30.0,38.68874609951970,43.7126,-85.6766272801161,-90.07800000000000,34.7653,-92.2251
AMANDA:CRISTOBAL-2020-3,2020-06-09 06:00:00,2020-06-10 06:00:00,41.160995811224000,30.0,38.76073780807260,44.7,-85.22530421555040,-89.2,35.7000,-92.4000
end,end,end,end,end,end,end,end,end,end,end
